start,startPosition,end,endPosition,frequency
13,"[51.21172333, 155.2554626, 116.4246902]",95,"[56.42819214, 97.26829529, 177.4585419]",4
13,"[51.21172333, 155.2554626, 116.4246902]",96,"[61.06736755, 107.1714401, 179.7997131]",3
13,"[51.21172333, 155.2554626, 116.4246902]",100,"[35.30825043, 95.48200989, 113.3798218]",3
13,"[51.21172333, 155.2554626, 116.4246902]",102,"[35.51337051, 117.5408096, 121.3166046]",4
13,"[51.21172333, 155.2554626, 116.4246902]",103,"[40.78121948, 126.900856, 125.0102386]",1
13,"[51.21172333, 155.2554626, 116.4246902]",104,"[40.50615692, 136.464386, 128.2812347]",4
13,"[51.21172333, 155.2554626, 116.4246902]",108,"[32.76828384, 91.1727829, 119.5847473]",1
13,"[51.21172333, 155.2554626, 116.4246902]",110,"[33.60301971, 113.0844498, 127.6641922]",9
13,"[51.21172333, 155.2554626, 116.4246902]",111,"[37.79614639, 122.8765488, 130.7914734]",10
13,"[51.21172333, 155.2554626, 116.4246902]",112,"[40.14897156, 133.2258759, 134.9244537]",2
13,"[51.21172333, 155.2554626, 116.4246902]",113,"[43.21297455, 64.83757019, 116.3175049]",1
13,"[51.21172333, 155.2554626, 116.4246902]",116,"[33.36973572, 85.51229858, 126.1075974]",1
13,"[51.21172333, 155.2554626, 116.4246902]",118,"[32.5107193, 107.2374268, 133.7828674]",8
13,"[51.21172333, 155.2554626, 116.4246902]",119,"[35.56945419, 117.6499405, 136.7276917]",15
13,"[51.21172333, 155.2554626, 116.4246902]",120,"[39.7204895, 128.117981, 141.1881561]",2
14,"[48.48796844, 151.4735107, 121.1464615]",11,"[60.28677368, 160.8241577, 110.6608505]",2
14,"[48.48796844, 151.4735107, 121.1464615]",13,"[51.21172333, 155.2554626, 116.4246902]",4
14,"[48.48796844, 151.4735107, 121.1464615]",15,"[44.11364746, 149.526535, 128.9738159]",8
14,"[48.48796844, 151.4735107, 121.1464615]",16,"[64.83947754, 153.8170471, 109.4194031]",3
14,"[48.48796844, 151.4735107, 121.1464615]",18,"[53.5224762, 150.5645752, 113.4942017]",9
14,"[48.48796844, 151.4735107, 121.1464615]",19,"[49.99071884, 146.2094421, 119.2557526]",11
14,"[48.48796844, 151.4735107, 121.1464615]",20,"[46.10832214, 142.8703003, 125.5641327]",6
14,"[48.48796844, 151.4735107, 121.1464615]",22,"[75.83336639, 104.5458603, 79.74345398]",1
14,"[48.48796844, 151.4735107, 121.1464615]",39,"[59.72214127, 62.80955505, 65.33495331]",2
14,"[48.48796844, 151.4735107, 121.1464615]",40,"[54.50421906, 66.29293823, 72.03175354]",1
14,"[48.48796844, 151.4735107, 121.1464615]",45,"[120.5362473, 44.73541641, 83.17926025]",1
14,"[48.48796844, 151.4735107, 121.1464615]",55,"[66.18732452, 184.2788849, 136.6307373]",9
14,"[48.48796844, 151.4735107, 121.1464615]",56,"[61.64362335, 180.326355, 143.5522919]",2
14,"[48.48796844, 151.4735107, 121.1464615]",57,"[59.63084793, 175.063736, 149.9863586]",18
14,"[48.48796844, 151.4735107, 121.1464615]",58,"[59.44711685, 171.0057678, 156.4195709]",15
14,"[48.48796844, 151.4735107, 121.1464615]",59,"[61.01449585, 164.7238617, 161.7114258]",16
14,"[48.48796844, 151.4735107, 121.1464615]",60,"[58.11058807, 179.6183167, 132.4685059]",13
14,"[48.48796844, 151.4735107, 121.1464615]",61,"[55.12334442, 175.8678894, 138.8725739]",9
14,"[48.48796844, 151.4735107, 121.1464615]",62,"[52.44224548, 170.8167877, 146.372757]",18
14,"[48.48796844, 151.4735107, 121.1464615]",63,"[51.2840004, 165.7919006, 152.2144318]",16
14,"[48.48796844, 151.4735107, 121.1464615]",64,"[53.52826309, 158.8329773, 158.2172852]",15
14,"[48.48796844, 151.4735107, 121.1464615]",67,"[38.39342117, 68.10595703, 146.1607666]",2
14,"[48.48796844, 151.4735107, 121.1464615]",68,"[34.91020966, 78.02272034, 149.7407227]",1
14,"[48.48796844, 151.4735107, 121.1464615]",69,"[37.74136353, 88.42960358, 152.3104248]",5
14,"[48.48796844, 151.4735107, 121.1464615]",70,"[38.61865616, 99.38539124, 155.8343048]",17
14,"[48.48796844, 151.4735107, 121.1464615]",71,"[42.56768036, 109.0180054, 158.2352905]",10
14,"[48.48796844, 151.4735107, 121.1464615]",72,"[44.20722198, 119.0409088, 160.3303223]",15
14,"[48.48796844, 151.4735107, 121.1464615]",74,"[47.07555389, 53.91043854, 149.5325928]",3
14,"[48.48796844, 151.4735107, 121.1464615]",75,"[41.41545105, 63.59588242, 153.7163696]",2
14,"[48.48796844, 151.4735107, 121.1464615]",76,"[38.3068924, 73.96008301, 156.2806091]",1
14,"[48.48796844, 151.4735107, 121.1464615]",77,"[40.96482849, 84.51644135, 159.3578491]",11
14,"[48.48796844, 151.4735107, 121.1464615]",78,"[43.03504944, 94.88861084, 162.0728912]",14
14,"[48.48796844, 151.4735107, 121.1464615]",79,"[46.01379776, 104.5724182, 166.0837097]",12
14,"[48.48796844, 151.4735107, 121.1464615]",80,"[47.95235062, 114.578186, 168.8221741]",8
14,"[48.48796844, 151.4735107, 121.1464615]",81,"[58.59506226, 43.15229034, 152.1497955]",15
14,"[48.48796844, 151.4735107, 121.1464615]",82,"[51.80251312, 50.55010223, 156.5683746]",3
14,"[48.48796844, 151.4735107, 121.1464615]",83,"[46.60237122, 60.04891205, 160.5887146]",4
14,"[48.48796844, 151.4735107, 121.1464615]",84,"[45.83430099, 71.89839172, 163.7348938]",3
14,"[48.48796844, 151.4735107, 121.1464615]",85,"[46.25086975, 81.35145569, 166.1690979]",8
14,"[48.48796844, 151.4735107, 121.1464615]",86,"[47.44469452, 90.94404602, 168.2020874]",4
14,"[48.48796844, 151.4735107, 121.1464615]",87,"[49.53035736, 99.92474365, 171.1462555]",11
14,"[48.48796844, 151.4735107, 121.1464615]",88,"[54.26541901, 110.3771667, 173.8651886]",16
14,"[48.48796844, 151.4735107, 121.1464615]",89,"[63.97809601, 42.09529877, 158.5378723]",14
14,"[48.48796844, 151.4735107, 121.1464615]",90,"[57.71652222, 49.43274689, 163.1681366]",1
14,"[48.48796844, 151.4735107, 121.1464615]",91,"[53.56635666, 57.96323395, 167.4579163]",1
14,"[48.48796844, 151.4735107, 121.1464615]",92,"[51.61279297, 68.16239166, 169.7157898]",4
14,"[48.48796844, 151.4735107, 121.1464615]",93,"[53.16075134, 77.81087494, 171.5006256]",3
14,"[48.48796844, 151.4735107, 121.1464615]",94,"[54.0082016, 87.26881409, 174.2900696]",4
14,"[48.48796844, 151.4735107, 121.1464615]",95,"[56.42819214, 97.26829529, 177.4585419]",7
14,"[48.48796844, 151.4735107, 121.1464615]",96,"[61.06736755, 107.1714401, 179.7997131]",8
14,"[48.48796844, 151.4735107, 121.1464615]",100,"[35.30825043, 95.48200989, 113.3798218]",1
14,"[48.48796844, 151.4735107, 121.1464615]",101,"[34.88457489, 106.9163132, 117.4956055]",2
14,"[48.48796844, 151.4735107, 121.1464615]",102,"[35.51337051, 117.5408096, 121.3166046]",10
14,"[48.48796844, 151.4735107, 121.1464615]",103,"[40.78121948, 126.900856, 125.0102386]",4
14,"[48.48796844, 151.4735107, 121.1464615]",104,"[40.50615692, 136.464386, 128.2812347]",8
14,"[48.48796844, 151.4735107, 121.1464615]",109,"[32.83508301, 101.4815216, 122.8433228]",2
14,"[48.48796844, 151.4735107, 121.1464615]",110,"[33.60301971, 113.0844498, 127.6641922]",11
14,"[48.48796844, 151.4735107, 121.1464615]",111,"[37.79614639, 122.8765488, 130.7914734]",15
14,"[48.48796844, 151.4735107, 121.1464615]",112,"[40.14897156, 133.2258759, 134.9244537]",7
14,"[48.48796844, 151.4735107, 121.1464615]",116,"[33.36973572, 85.51229858, 126.1075974]",1
14,"[48.48796844, 151.4735107, 121.1464615]",118,"[32.5107193, 107.2374268, 133.7828674]",13
14,"[48.48796844, 151.4735107, 121.1464615]",119,"[35.56945419, 117.6499405, 136.7276917]",13
14,"[48.48796844, 151.4735107, 121.1464615]",120,"[39.7204895, 128.117981, 141.1881561]",7
14,"[48.48796844, 151.4735107, 121.1464615]",121,"[44.90211487, 61.15447998, 121.5914917]",1
14,"[48.48796844, 151.4735107, 121.1464615]",124,"[36.35282898, 82.27735138, 133.3805237]",1
15,"[44.11364746, 149.526535, 128.9738159]",12,"[55.97764587, 158.2496948, 112.2365341]",1
15,"[44.11364746, 149.526535, 128.9738159]",13,"[51.21172333, 155.2554626, 116.4246902]",3
15,"[44.11364746, 149.526535, 128.9738159]",14,"[48.48796844, 151.4735107, 121.1464615]",11
15,"[44.11364746, 149.526535, 128.9738159]",16,"[64.83947754, 153.8170471, 109.4194031]",2
15,"[44.11364746, 149.526535, 128.9738159]",18,"[53.5224762, 150.5645752, 113.4942017]",7
15,"[44.11364746, 149.526535, 128.9738159]",19,"[49.99071884, 146.2094421, 119.2557526]",4
15,"[44.11364746, 149.526535, 128.9738159]",20,"[46.10832214, 142.8703003, 125.5641327]",9
15,"[44.11364746, 149.526535, 128.9738159]",22,"[75.83336639, 104.5458603, 79.74345398]",1
15,"[44.11364746, 149.526535, 128.9738159]",39,"[59.72214127, 62.80955505, 65.33495331]",1
15,"[44.11364746, 149.526535, 128.9738159]",55,"[66.18732452, 184.2788849, 136.6307373]",5
15,"[44.11364746, 149.526535, 128.9738159]",56,"[61.64362335, 180.326355, 143.5522919]",1
15,"[44.11364746, 149.526535, 128.9738159]",57,"[59.63084793, 175.063736, 149.9863586]",11
15,"[44.11364746, 149.526535, 128.9738159]",58,"[59.44711685, 171.0057678, 156.4195709]",9
15,"[44.11364746, 149.526535, 128.9738159]",59,"[61.01449585, 164.7238617, 161.7114258]",12
15,"[44.11364746, 149.526535, 128.9738159]",60,"[58.11058807, 179.6183167, 132.4685059]",11
15,"[44.11364746, 149.526535, 128.9738159]",61,"[55.12334442, 175.8678894, 138.8725739]",11
15,"[44.11364746, 149.526535, 128.9738159]",62,"[52.44224548, 170.8167877, 146.372757]",14
15,"[44.11364746, 149.526535, 128.9738159]",63,"[51.2840004, 165.7919006, 152.2144318]",11
15,"[44.11364746, 149.526535, 128.9738159]",64,"[53.52826309, 158.8329773, 158.2172852]",7
15,"[44.11364746, 149.526535, 128.9738159]",67,"[38.39342117, 68.10595703, 146.1607666]",2
15,"[44.11364746, 149.526535, 128.9738159]",69,"[37.74136353, 88.42960358, 152.3104248]",3
15,"[44.11364746, 149.526535, 128.9738159]",70,"[38.61865616, 99.38539124, 155.8343048]",11
15,"[44.11364746, 149.526535, 128.9738159]",71,"[42.56768036, 109.0180054, 158.2352905]",12
15,"[44.11364746, 149.526535, 128.9738159]",72,"[44.20722198, 119.0409088, 160.3303223]",11
15,"[44.11364746, 149.526535, 128.9738159]",74,"[47.07555389, 53.91043854, 149.5325928]",2
15,"[44.11364746, 149.526535, 128.9738159]",75,"[41.41545105, 63.59588242, 153.7163696]",2
15,"[44.11364746, 149.526535, 128.9738159]",76,"[38.3068924, 73.96008301, 156.2806091]",2
15,"[44.11364746, 149.526535, 128.9738159]",77,"[40.96482849, 84.51644135, 159.3578491]",9
15,"[44.11364746, 149.526535, 128.9738159]",78,"[43.03504944, 94.88861084, 162.0728912]",7
15,"[44.11364746, 149.526535, 128.9738159]",79,"[46.01379776, 104.5724182, 166.0837097]",10
15,"[44.11364746, 149.526535, 128.9738159]",80,"[47.95235062, 114.578186, 168.8221741]",8
15,"[44.11364746, 149.526535, 128.9738159]",81,"[58.59506226, 43.15229034, 152.1497955]",9
15,"[44.11364746, 149.526535, 128.9738159]",82,"[51.80251312, 50.55010223, 156.5683746]",2
15,"[44.11364746, 149.526535, 128.9738159]",83,"[46.60237122, 60.04891205, 160.5887146]",4
15,"[44.11364746, 149.526535, 128.9738159]",84,"[45.83430099, 71.89839172, 163.7348938]",2
15,"[44.11364746, 149.526535, 128.9738159]",85,"[46.25086975, 81.35145569, 166.1690979]",6
15,"[44.11364746, 149.526535, 128.9738159]",86,"[47.44469452, 90.94404602, 168.2020874]",2
15,"[44.11364746, 149.526535, 128.9738159]",87,"[49.53035736, 99.92474365, 171.1462555]",12
15,"[44.11364746, 149.526535, 128.9738159]",88,"[54.26541901, 110.3771667, 173.8651886]",11
15,"[44.11364746, 149.526535, 128.9738159]",89,"[63.97809601, 42.09529877, 158.5378723]",6
15,"[44.11364746, 149.526535, 128.9738159]",90,"[57.71652222, 49.43274689, 163.1681366]",2
15,"[44.11364746, 149.526535, 128.9738159]",91,"[53.56635666, 57.96323395, 167.4579163]",1
15,"[44.11364746, 149.526535, 128.9738159]",92,"[51.61279297, 68.16239166, 169.7157898]",2
15,"[44.11364746, 149.526535, 128.9738159]",93,"[53.16075134, 77.81087494, 171.5006256]",3
15,"[44.11364746, 149.526535, 128.9738159]",94,"[54.0082016, 87.26881409, 174.2900696]",2
15,"[44.11364746, 149.526535, 128.9738159]",95,"[56.42819214, 97.26829529, 177.4585419]",5
15,"[44.11364746, 149.526535, 128.9738159]",96,"[61.06736755, 107.1714401, 179.7997131]",3
15,"[44.11364746, 149.526535, 128.9738159]",101,"[34.88457489, 106.9163132, 117.4956055]",2
15,"[44.11364746, 149.526535, 128.9738159]",102,"[35.51337051, 117.5408096, 121.3166046]",5
15,"[44.11364746, 149.526535, 128.9738159]",103,"[40.78121948, 126.900856, 125.0102386]",3
15,"[44.11364746, 149.526535, 128.9738159]",104,"[40.50615692, 136.464386, 128.2812347]",8
15,"[44.11364746, 149.526535, 128.9738159]",110,"[33.60301971, 113.0844498, 127.6641922]",10
15,"[44.11364746, 149.526535, 128.9738159]",111,"[37.79614639, 122.8765488, 130.7914734]",10
